supplier,supplier_name,grn_no,date,supp_own_ref,voucher,cheque_no,document_type,store_no,item_no,uom_code,quantity,nett_grn_amt,description,return_qty,inv_no,fin_period,order_no,sheet_name,source_file,file_type
10022,BOLT & ENGINEERING DISTRIBUTORS,28995,,996680,INVI006360,35699,N,DIRECT,T290480,EACH,1.0,28704.0,TOOLS,0,1017621,202306,1022368,HR995grn,HR995grn.xlsx,xlsx
100223,SABS COMMERCIAL (PTY) LTD,26852,,58846,INVI005500,30000,N,DIRECT,147237,EACH,1.0,18755.35,sans/p 80,0,1015492,202210,1019929,HR995grn,HR995grn.xlsx,xlsx
100223,SABS COMMERCIAL (PTY) LTD,26854,,58904,INVI005500,30000,N,DIRECT,147237,EACH,1.0,9657.7,sans/p 80,0,1015493,202210,1019945,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,26438,,IN155052,INVI005318,29207,N,DIRECT,222884,EACH,1.0,12200.0,SUPPLY & DELIVERY,0,1015086,202208,1019201,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,26858,,IN158822,INVI005503,29941,N,DIRECT,161086,EACH,1.0,1922.0,CLEANING,0,1015496,202210,1019553,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,27515,,163084,INVI005759,31954,N,DIRECT,222299,EACH,4.0,760.0,SPIRITS OF SALTS,0,1016115,202212,1020713,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,27515,,163084,INVI005759,31954,N,DIRECT,267581,EACH,1.0,761.0,CANDLES,0,1016115,202212,1020713,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,27515,,163084,INVI005759,31954,N,DIRECT,W28997,EACH,2.0,311.0,WINDOW SQUEEZE,0,1016115,202212,1020713,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,28716,,INV172541,INVI006259,35010,N,DIRECT,161086,EACH,1.0,1907.5,CLEANING,0,1017342,202305,1021939,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,29253,,IN174788,INVI006445,36366,N,DIRECT,241484,EACH,30.0,28500.0,PAINT,0,1017891,202306,1022424,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,30916,,IN193694,INVI007119,42637,N,DIRECT,143754,EACH,15.0,1702.5,industrial mop,0,1019525,202403,1024675,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,31968,,IN210496,INVI007606,47867,N,DIRECT,143860,EACH,40.0,1980.0,MOP HEADS 400G,0,1020561,202410,1026009,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,33465,,IN220405,INVI008298,55279,N,DIRECT,160693,EACH,4.0,1182.0,MOP,0,1022032,202506,1026905,HR995grn,HR995grn.xlsx,xlsx
100536,CONQUEST CHEMICALS,33492,,IN227757,INVI008298,55279,N,DIRECT,SUPPLY,EACH,1.0,16346.0,supply and delivery,0,1022063,202506,1027918,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,27858,,LN00450671,INVI005911,32792,N,DIRECT,279480,EACH,1.0,98573.98,LOCAL GOVERNMENT LIBRARY,0,1016469,202302,1020826,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,28666,,LN00448607,INVI006233,35011,N,DIRECT,279480,EACH,1.0,22676.13,LOCAL GOVERNMENT LIBRARY,0,1017300,202305,1020173,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,31023,,LN00511710,INVI007174,43263,N,DIRECT,254993,EACH,13.0,19767.47,STATIONERY,0,1019623,202404,1024825,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,32256,,LN00540816,INVI007768,49188,N,DIRECT,238319,EACH,1.0,3299.24,ROAD  TRAFFIC /TRANSPORT ACT i,0,1020838,202412,1026168,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,32540,,LN00547198,INVI007895,51014,N,DIRECT,279480,EACH,10.0,14130.05,LOCAL GOVERNMENT LIBRARY,0,1021111,202502,1026482,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,32540,,LN00547198,INVI007895,51014,N,DIRECT,D000003013,EACH,1.0,1092.5,DELIVERY & HANDLING,0,1021111,202502,1026482,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,33266,,LN00527665,INVI008198,54648,N,DIRECT,SUPPLY,EACH,1.0,1587.81,supply and delivery,0,1021828,202506,1027621,HR995grn,HR995grn.xlsx,xlsx
100722,LEXISNEXIS BUTTERWORTHS (PTY) LTD,33269,,LN00563951,INVI008198,54648,N,DIRECT,SUPPLY,EACH,1.0,7837.68,supply and delivery,0,1021830,202506,1027622,HR995grn,HR995grn.xlsx,xlsx
101001,CARGO MOTORS-KLERKSDORP,31806,,29638,INVI007494,46423,N,DIRECT,S000018016,EACH,1.0,8187.6,SERVICE,0,1020392,202409,1025783,HR995grn,HR995grn.xlsx,xlsx
101001,CARGO MOTORS-KLERKSDORP,31807,,29539,INVI007494,46423,N,DIRECT,S000018016,EACH,1.0,39906.6,SERVICE,0,1020393,202409,1025784,HR995grn,HR995grn.xlsx,xlsx
101001,CARGO MOTORS-KLERKSDORP,31852,,37668,INVI007518,46944,N,DIRECT,S000018016,EACH,1.0,22744.04,SERVICE,0,1020438,202410,1025843,HR995grn,HR995grn.xlsx,xlsx
101001,CARGO MOTORS-KLERKSDORP,31985,,38029,INVI007613,47481,N,DIRECT,S000018016,EACH,1.0,5716.05,SERVICE,0,1020575,202410,1026071,HR995grn,HR995grn.xlsx,xlsx
101010,J R MACKAY'S DIESEL AND MOTOR ENGINEERING,29388,,008762,INVI006486,37279,N,DIRECT,000007058,EACH,1.0,313175.59,HYD OIL LEAK REPAIR,0,1018039,202308,1022912,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,26856,,60882534,INVI005495,30031,N,DIRECT,169221,EACH,1.0,22499.06,REPAIRS,0,1015486,202210,1019978,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,30886,,58903,INVI007110,42069,N,DIRECT,REPAIRS03,EACH,1.0,20628.36,REPAIRS,0,1019494,202403,1024790,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,31802,,12209,INVI007491,46424,N,DIRECT,S000018016,EACH,1.0,55869.3,SERVICE,0,1020388,202409,1025780,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,31803,,12588,INVI007491,46424,N,DIRECT,S000018016,EACH,1.0,31263.07,SERVICE,0,1020389,202409,1025779,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,31883,,12944,INVI007540,47019,N,DIRECT,S000018016,EACH,1.0,95686.6,SERVICE,0,1020469,202410,1025924,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,32099,,15611,INVI007683,48060,N,DIRECT,S000018016,EACH,1.0,23082.04,SERVICE,0,1020680,202411,1026221,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,32119,,15906,INVI007690,48205,N,DIRECT,S000018016,EACH,1.0,68487.45,SERVICE,0,1020696,202411,1026271,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,32122,,08:12,INVI007690,48205,N,DIRECT,B000001148,EACH,1.0,4805.85,BRAKES REPAIR,0,1020699,202411,1026316,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,32402,,16863,INVI007832,49685,N,DIRECT,S000018016,EACH,1.0,68335.33,SERVICE,0,1020988,202501,1026655,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,32927,,19763,INVI008066,52419,N,DIRECT,262163,EACH,1.0,150203.5,SERVICE,0,1021498,202504,1027173,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,33236,,KJB896NW,INVI008187,54589,N,DIRECT,S000018016,EACH,1.0,38328.35,SERVICE,0,1021799,202506,1027646,HR995grn,HR995grn.xlsx,xlsx
101087,KLERKSDORP VOLKSWAGEN,33826,,27646,,390114,N,DIRECT,S000018016,EACH,1.0,4531.0,SERVICE,0,1022355,202508,1028177,HR995grn,HR995grn.xlsx,xlsx
10111,GREENLAND OF AFRICA BUSINESS ENTERPRISE,32052,,036,INVI007658,47996,N,DIRECT,REPLACE000,EACH,1.0,24000.0,replace stolen property,0,1020636,202411,1026098,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,26415,,COM10014,INVI005306,28699,S,MAIN STORE,267333,LT,2500.0,45160.0,GERMOTOL,0,1015060,202208,1019301,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,26415,,COM10014,INVI005306,28699,S,MAIN STORE,273198,LT,2500.0,67740.0,SOAP SATIN,0,1015060,202208,1019301,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,27355,,COM10015,INVI005696,31264,S,MAIN STORE,244872,EACH,100.0,312339.0,HYDRANT FIRE 75 MM,0,1015974,202211,1020026,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,27526,,10015,INVI005773,31902,S,MAIN STORE,201375,EACH,216.0,55728.0,BREAKERS 63 AMP CURVE 1 ORANGE,0,1016141,202212,1020414,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,27526,,10015,INVI005773,31902,S,MAIN STORE,201376,EACH,216.0,41256.0,BREAKERS 63 A SF1-G3 CURVE2S/P,0,1016141,202212,1020414,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,27526,,10015,INVI005773,31902,S,MAIN STORE,201529,EACH,96.0,49920.0,BREAKERS 80A CUR.1 ORANGE,0,1016141,202212,1020414,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,27526,,10015,INVI005773,31902,S,MAIN STORE,201530,EACH,96.0,45120.0,BREAKERS 80A SF1-G3 CURVE2 S/P,0,1016141,202212,1020414,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,28522,,COM10016,INVI006183,34799,S,MAIN STORE,237221,EACH,100.0,48379.0,75MM UPVC PIPES CLASS 9,0,1017160,202304,1021694,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,28522,,COM10016,INVI006183,34799,S,MAIN STORE,237477,EACH,250.0,204797.5,110MM UPV PIPES CLASS 9,0,1017160,202304,1021694,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30058,,COM100016,INVI006822,40769,S,MAIN STORE,236382,EACH,50.0,38932.1,90MM UPVC INTERGRAL SOCKET,0,1018747,202312,1023621,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30058,,COM100016,INVI006822,40769,S,MAIN STORE,236491,EACH,6.0,32234.04,ADAPTORS FLANGED 300 MM,0,1018747,202312,1023621,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30058,,COM100016,INVI006822,40769,S,MAIN STORE,237434,EACH,5.0,41002.79,110MM C/I VALVES SOCKETED,0,1018747,202312,1023621,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30058,,COM100016,INVI006822,40769,S,MAIN STORE,237531,EACH,5.0,70829.65,160MM C/I VALVES SOCKETED,0,1018747,202312,1023621,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30058,,COM100016,INVI006822,40769,S,MAIN STORE,244873,EACH,100.0,383135.15,HYDRANT FIRE 75 MM,0,1018747,202312,1023621,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30166,,COM100157,INVI006822,40769,S,MAIN STORE,267333,LT,3000.0,93481.2,GERMOTOL,0,1018910,202312,1023696,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30586,,COM10019,INVI007039,41441,S,MAIN STORE,237094,EACH,10.0,63395.25,50MM C/I VALVES SOCKETED,0,1019253,202402,1024419,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30586,,COM10019,INVI007039,41441,S,MAIN STORE,237434,EACH,50.0,410027.9,110MM C/I VALVES SOCKETED,0,1019253,202402,1024419,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30586,,COM10019,INVI007039,41441,S,MAIN STORE,237531,EACH,50.0,708296.5,160MM C/I VALVES SOCKETED,0,1019253,202402,1024419,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30586,,COM10019,INVI007039,41441,S,MAIN STORE,237710,EACH,10.0,94336.46,Double flanged gate valve 90mm,0,1019253,202402,1024419,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,30586,,COM10019,INVI007039,41441,S,MAIN STORE,237711,EACH,50.0,351057.05,Double flanged gate valve 50mm,0,1019253,202402,1024419,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,31755,,COM24015,INVI007477,46414,S,MAIN STORE,272559,EACH,500.0,155802.0,SHOVELS SPADES,0,1020354,202409,1025608,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,32330,,COM100165,INVI007805,50727,S,MAIN STORE,201643,PACK,200000.0,354200.0,REFUSE BAG,0,1020931,202412,1026519,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,32435,,INV-0016,INVI007805,50727,S,MAIN STORE,242413,EACH,400.0,235483.2,CLAMPS 75mm(83-103),0,1021012,202501,1025940,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,32435,,INV-0016,INVI007805,50727,S,MAIN STORE,242446,EACH,20.0,59495.94,CLAMPS 300MM S/S CR1 1370 16,0,1021012,202501,1025940,HR995grn,HR995grn.xlsx,xlsx
101190,GOMOLEMO CONSTRUCTION AND PROJECTS (PTY) LTD,32435,,INV-0016,INVI007805,50727,S,MAIN STORE,242462,EACH,50.0,66103.73,COUPLING VIKING JOHNSON 50 MM,0,1021012,202501,1025940,HR995grn,HR995grn.xlsx,xlsx
101451,DES FONTAINE SPORTS,27795,,5175,INVI005892,32793,N,DIRECT,250426,EACH,12.0,6840.0,SOCCER BALLS,0,1016418,202301,1021059,HR995grn,HR995grn.xlsx,xlsx
101451,DES FONTAINE SPORTS,27795,,5175,INVI005892,32793,N,DIRECT,257065,EACH,4.0,22000.0,SOCKET ALP 2,0,1016418,202301,1021059,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26733,,146240,INVI005444,29942,N,DIRECT,293132,EACH,399.0,1996.0,THERMAL,0,1015374,202209,1019859,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26855,,146123,INVI005622,30756,N,DIRECT,209420,EACH,5.0,395.03,DIARY A5 PAD EXECUTIVE 2-TONE,0,1015494,202210,1019806,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26855,,146123,INVI005622,30756,N,DIRECT,D000003017,EACH,5.0,646.97,DIARIES A4,0,1015494,202210,1019806,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,125001,EACH,1.0,38.0,BOOKS,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,164135,EACH,2.0,52.0,SCISSOR,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,197791,EACH,4.0,95.97,PENTEL PENCIL 0.5,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,231842,EACH,1.0,70.99,SCISSOR 170MM OFFICE,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,239483,EACH,1.0,33.01,POST IT NOTES NEON COLOURS,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,265296,EACH,6.0,77.97,REMVE,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,C000000021,EACH,2.0,414.0,CARBURATOR,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,F17192,EACH,1.0,59.0,FILE DIVIDERS PLAIN,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,I000008142,EACH,2.0,36.0,INDEX DIVIDERS,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,N000013036,EACH,1.0,49.99,NOTES TRACKING,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,S000018120,EACH,3.0,44.99,STAPLE REMOVER,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,26857,,146078,INVI005622,30756,N,DIRECT,S000018159,EACH,1.0,68.0,STAPLE REMOVER,0,1015495,202210,1019770,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,120010,EACH,2.0,120.0,PUNCH,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,183465,EACH,140.0,278.53,KEY TAG PLASTIC-EACH,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,A299725,EACH,10.0,309.93,ARTLINE 700 BLACK PERMANENT MA,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,C000002130,EACH,1.0,124.0,COF,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,M000012013,EACH,1.0,115.0,MEMO CUBE REFILL WHITE,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,R000132528,EACH,1.0,25.99,REFILL,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,S000007810,EACH,2.0,140.0,STARTER,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101532,DRAWING & OFFICE EQUIPMENT,28475,,149835,INVI006157,34266,N,DIRECT,S000018016,EACH,7.0,300.98,SERVICE,0,1017110,202304,1021824,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,26860,,ORD42546,INVI005501,29943,N,DIRECT,B000001006,EACH,2.0,1980.0,BANNERS,0,1015497,202210,1019928,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,27483,,44705,INVI005769,32189,N,DIRECT,J000009002,EACH,3.0,2235.0,JACKETS,0,1016095,202212,1020734,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,27484,,49812,INVI005769,32189,N,DIRECT,103456,EACH,500.0,9975.0,TAGS,0,1016096,202212,1020727,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,28273,,43718,INVI006056,33664,N,DIRECT,153393,EACH,1000.0,18200.0,key ring,0,1016900,202303,1021576,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,28274,,48711,INVI006056,33664,N,DIRECT,269474,EACH,1000.0,12500.01,WATER,0,1016901,202303,1021646,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,28275,,44829,INVI006056,33664,N,DIRECT,R221749,EACH,1.0,7000.0,RECHARGEABLE HEADLAMPS,0,1016902,202303,1021648,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,28378,,ORD47233,INVI006108,34208,N,DIRECT,220165,EACH,2000.0,14800.0,FRONTLINE RULER,0,1017011,202303,1021829,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,29080,,ORD49933,INVI006419,36367,N,DIRECT,251633,EACH,30.0,11700.0,MOSA,0,1017724,202306,1021587,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,29198,,ORD50252,INVI006419,36367,N,DIRECT,B000001006,EACH,2.0,2000.0,BANNERS,0,1017844,202306,1022580,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,30064,,ORD55633,INVI006796,39994,N,DIRECT,254203,EACH,2.0,1800.0,FLAG NATIONAL SOUTH AFRICA,0,1018702,202311,1023750,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,31550,,IN61601,INVI007382,44943,N,DIRECT,S000018128,EACH,1.0,29330.0,SIGNS,0,1020149,202406,1025532,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,32528,,IN67970,INVI007886,51015,N,DIRECT,M000012065,EACH,2.0,1980.0,MEASURING WHEEL,0,1021096,202502,1026374,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,32542,,ORD69655,INVI007886,51015,N,DIRECT,S000018073,EACH,1.0,1145.0,STICKERS FOR VEHICLES,0,1021113,202502,1026275,HR995grn,HR995grn.xlsx,xlsx
101788,ELLATON MINING SUPPLIES & SIGNS (PTY) LTD,32634,,IN67863,INVI007937,51550,N,DIRECT,136659,EACH,1.0,9935.6,CAMERA,0,1021206,202502,1026630,HR995grn,HR995grn.xlsx,xlsx
10234,MAJI UTILITY,32421,,COM10022,INVI008023,52356,S,MAIN STORE,264010,EACH,1500.0,29250.0,safety goggles,0,1021408,202503,1026570,HR995grn,HR995grn.xlsx,xlsx
10235,RATANG RURI,32426,,COM10020,INVI007843,50695,S,MAIN STORE,264003,EACH,1500.0,29400.0,standard natural rubber gloves,0,1021016,202501,1026574,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,29186,,INVH134910,INVI006416,36368,N,DIRECT,R000017021,EACH,19.0,24721.13,ROAD MARKING PAINT BLACK,0,1017829,202306,1022581,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,29196,,INVH134909,INVI006416,36368,N,DIRECT,127608,EACH,1.0,1924.65,DUST MASK,0,1017837,202306,1022586,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,30914,,INVH139002,INVI007177,43264,N,DIRECT,146341,EACH,3.0,3436.73,rod marking tp 28 black,0,1019628,202404,1024547,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,30914,,INVH139002,INVI007177,43264,N,DIRECT,151348,LT,5.0,8726.0,roadmarking paint yellow,0,1019628,202404,1024547,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,30914,,INVH139002,INVI007177,43264,N,DIRECT,179605,EACH,6.0,157.95,hamiltons classic roller 100mm,0,1019628,202404,1024547,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,30914,,INVH139002,INVI007177,43264,N,DIRECT,219614,LT,10.0,12528.75,roadmarking paint,0,1019628,202404,1024547,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,30955,,INVH139785,INVI007177,43264,N,DIRECT,187563,EACH,18.0,28710.92,ROAD MARKING PAINT WHITE 20LT,0,1019649,202404,1024652,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,31507,,INVH141319,INVI007365,44772,N,DIRECT,R224741,EACH,18.0,28710.92,ROADMARKING WHITE,0,1020112,202406,1025375,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,31548,,INVH141369,INVI007380,44944,N,DIRECT,R224741,EACH,18.0,29247.07,ROADMARKING WHITE,0,1020147,202406,1025491,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,32188,,INVH143969,INVI007724,49147,N,DIRECT,W28987,EACH,16.0,29040.0,WHITE ROAD MARKING PAINT,0,1020764,202411,1026228,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,32189,,INVH143970,INVI007724,49147,N,DIRECT,H29759,EACH,50.0,1511.25,HAMILTONS CLASSIC REFILL 100MM,0,1020765,202411,1026170,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,32278,,INVH143970.,INVI007785,49614,N,DIRECT,H29759,EACH,50.0,1411.31,HAMILTONS CLASSIC REFILL 100MM,0,1020864,202412,1026229,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,32526,,INVH144777,INVI007885,51016,N,DIRECT,R224741,EACH,16.0,27846.0,ROADMARKING WHITE,0,1021095,202502,1026696,HR995grn,HR995grn.xlsx,xlsx
102602,DULUX PAINT & PAPER,32833,,INVH145812,INVI008185,54649,N,DIRECT,121042,LT,3.0,5703.61,DEKRO,0,1021795,202506,1027162,HR995grn,HR995grn.xlsx,xlsx
